TICKET_NMBR,assigned_group
IN10129628,1
IN10129629,1
IN10129630,4
IN10129631,1
IN10129632,1
IN10129633,1
IN10129634,1
IN10129635,1
IN10129636,1
IN10129637,1
IN10129638,3
IN10129639,2
IN10129640,2
IN10129641,1
IN10129643,1
IN10129644,1
IN10129645,1
IN10129646,1
IN10129647,1
IN10129648,1
IN10129649,1
IN10129650,1
IN10129652,2
IN10129653,1
IN10129654,1
IN10129655,1
IN10129656,1
IN10129657,1
IN10129658,2
IN10129659,1
IN10129660,1
IN10129661,2
IN10129662,1
IN10129663,1
IN10129664,1
IN10129665,1
IN10129666,1
IN10129667,1
IN10129668,1
IN10129670,3
IN10129671,1
IN10129672,1
IN10129673,1
IN10129674,1
IN10129675,1
IN10129676,1
IN10129677,1
IN10129678,1
IN10129679,0
IN10129680,1
IN10129681,2
IN10129683,2
IN10129684,3
IN10129685,1
IN10129686,1
IN10129687,1
IN10129688,1
IN10129689,1
IN10129690,2
IN10129691,1
IN10129692,1
IN10129694,1
IN10129695,1
IN10129696,1
IN10129697,1
IN10129698,1
IN10129699,1
IN10129700,2
IN10129701,2
IN10129702,1
IN10129703,2
IN10129704,1
IN10129705,1
IN10129706,2
IN10129707,1
IN10129708,1
IN10129709,2
IN10129710,1
IN10129711,1
IN10129712,1
IN10129713,1
IN10129714,2
IN10129715,2
IN10129716,1
IN10129717,2
IN10129718,1
IN10129719,1
IN10129720,2
IN10129721,1
IN10129722,2
IN10129723,2
IN10129724,1
IN10129725,2
IN10129726,1
IN10129727,1
IN10129728,1
IN10129730,1
IN10129731,1
IN10129732,5
IN10129733,1
IN10129734,1
IN10129735,1
IN10129736,1
IN10129737,1
IN10129738,1
IN10129739,3
IN10129740,1
IN10129741,1
IN10129742,1
IN10129743,1
IN10129744,1
IN10129745,2
IN10129746,3
IN10129747,1
IN10129748,2
IN10129749,1
IN10129750,1
IN10129751,1
IN10129752,1
IN10129754,2
IN10129755,1
IN10129756,1
IN10129757,1
IN10129758,1
IN10129759,1
IN10129760,3
IN10129761,1
IN10129762,2
IN10129763,1
IN10129764,1
IN10129765,1
IN10129773,1
IN10129774,1
IN10129776,1
IN10129777,1
IN10129778,1
IN10129779,1
IN10129780,1
IN10129781,1
IN10129782,1
IN10129783,2
IN10129784,1
IN10129785,1
IN10129786,1
IN10129787,1
IN10129788,3
IN10129789,2
IN10129790,1
IN10129791,1
IN10129793,3
IN10129795,1
IN10129796,1
IN10129797,1
IN10129798,1
IN10129799,1
IN10129800,1
IN10129801,1
IN10129802,1
IN10129803,1
IN10129804,1
IN10129805,1
IN10129806,1
IN10129807,1
IN10129808,1
IN10129809,1
IN10129811,1
IN10129812,2
IN10129813,1
IN10129815,1
IN10129816,1
IN10129818,1
IN10129819,1
IN10129820,1
IN10129821,2
IN10129822,1
IN10129823,1
IN10129824,1
IN10129825,1
IN10129826,1
IN10129828,2
IN10129829,1
IN10129830,2
IN10129832,1
IN10129833,1
IN10129834,1
IN10129835,1
IN10129836,2
IN10129837,1
IN10129838,1
IN10129839,2
IN10129841,1
IN10129842,1
IN10129843,1
IN10129844,2
IN10129845,1
IN10129847,1
IN10129849,1
IN10129850,2
IN10129852,1
IN10129853,1
IN10129854,1
IN10129857,1
IN10129858,3
IN10129859,1
IN10129861,1
IN10129862,2
IN10129863,1
IN10129865,1
IN10129866,1
IN10129867,1
IN10129868,2
IN10129869,1
IN10129870,3
IN10129871,1
IN10129872,1
IN10129873,1
IN10129874,1
IN10129875,1
IN10129876,1
IN10129877,1
IN10129878,1
IN10129879,1
IN10129880,1
IN10129881,1
IN10129882,1
IN10129883,2
IN10129884,1
IN10129885,1
IN10129887,1
IN10129888,2
IN10129889,2
IN10129890,1
IN10129892,1
IN10129893,2
IN10129894,1
IN10129895,3
IN10129896,1
IN10129897,3
IN10129898,1
IN10129899,1
IN10129900,1
IN10129901,1
IN10129902,1
IN10129903,4
IN10129904,3
IN10129905,1
IN10129906,2
IN10129907,1
IN10129908,1
IN10129909,2
IN10129910,1
IN10129911,1
IN10129912,1
IN10129913,2
IN10129914,2
IN10129915,2
IN10129916,2
IN10129917,2
IN10129918,2
IN10129919,1
IN10129920,2
IN10129921,2
IN10129922,4
IN10129923,2
IN10129924,2
IN10129925,2
IN10129926,2
IN10129927,2
IN10129928,1
IN10129929,2
IN10129930,2
IN10129931,2
IN10129932,1
IN10129933,1
IN10129934,2
IN10129935,2
IN10129936,1
IN10129937,2
IN10129938,2
IN10129939,2
IN10129940,2
IN10129941,2
IN10129942,2
IN10129943,2
IN10129944,1
IN10129945,2
IN10129946,2
IN10129947,2
IN10129948,2
IN10129949,1
IN10129950,1
IN10129951,2
IN10129952,1
IN10129953,1
IN10129955,1
IN10129956,1
IN10129957,1
IN10129958,2
IN10129959,1
IN10129960,3
IN10129961,2
IN10129962,2
IN10129963,2
IN10129964,2
IN10129965,1
IN10129966,1
IN10129967,1
IN10129968,1
IN10129969,2
IN10129970,1
IN10129971,1
IN10129972,1
IN10129973,2
IN10129976,3
IN10129979,1
IN10129980,2
IN10129981,1
IN10129984,1
IN10129985,1
IN10129986,1
IN10129987,1
IN10129988,4
IN10129989,2
IN10129990,1
IN10129991,3
IN10129993,1
IN10129994,1
IN10129995,1
IN10129996,1
IN10129997,1
IN10129998,1
IN10129999,2
IN10130000,1
IN10130001,2
IN10130002,1
IN10130003,1
IN10130004,1
IN10130005,1
IN10130006,1
IN10130007,6
IN10130008,2
IN10130009,1
IN10130010,1
IN10130011,1
IN10130012,1
IN10130013,1
IN10130014,1
IN10130015,1
IN10130016,1
IN10130017,1
IN10130018,1
IN10130019,2
IN10130020,3
IN10130021,1
IN10130022,1
IN10130024,1
IN10130025,1
IN10130026,1
IN10130027,1
IN10130028,1
IN10130029,2
IN10130031,1
IN10130032,2
IN10130033,1
IN10130034,1
IN10130035,1
IN10130036,1
IN10130037,1
IN10130039,2
IN10130042,1
IN10130043,1
IN10130044,1
IN10130045,1
IN10130046,1
IN10130047,4
IN10130048,2
IN10130049,1
IN10130050,3
IN10130051,1
IN10130052,1
IN10130054,2
IN10130055,1
IN10130056,1
IN10130057,1
IN10130058,3
IN10130059,1
IN10130060,1
IN10130061,1
IN10130062,1
IN10130064,1
IN10130065,1
IN10130066,1
IN10130067,1
IN10130068,1
IN10130069,1
IN10130070,4
IN10130072,2
IN10130073,1
IN10130074,2
IN10130075,1
IN10130076,1
IN10130077,1
IN10130078,2
IN10130079,1
IN10130080,2
IN10130081,2
IN10130082,1
IN10130084,2
IN10130085,2
IN10130086,2
IN10130088,1
IN10130089,1
IN10130090,3
IN10130091,1
IN10130092,1
IN10130093,1
IN10130094,1
IN10130096,1
IN10130097,1
IN10130098,2
IN10130099,1
IN10130100,1
IN10130101,2
IN10130102,1
IN10130103,1
IN10130104,1
IN10130105,1
IN10130106,1
IN10130108,1
IN10130109,2
IN10130110,1
IN10130111,1
IN10130112,2
IN10130113,1
IN10130114,1
IN10130115,1
IN10130116,1
IN10130117,1
IN10130118,1
IN10130119,1
IN10130120,1
IN10130121,3
IN10130123,2
IN10130124,1
IN10130125,3
IN10130126,1
IN10130127,1
IN10130128,1
IN10130129,1
IN10130130,1
IN10130131,1
IN10130132,1
IN10130133,1
IN10130134,1
IN10130135,1
IN10130137,1
IN10130138,3
IN10130140,2
IN10130142,1
IN10130143,1
IN10130144,1
IN10130145,1
IN10130146,2
IN10130147,1
IN10130148,1
IN10130149,1
IN10130150,4
IN10130151,2
IN10130153,3
IN10130155,1
IN10130156,1
IN10130157,1
IN10130158,1
IN10130159,2
IN10130160,1
IN10130161,3
IN10130162,1
IN10130163,1
IN10130164,1
IN10130166,3
IN10130167,1
IN10130168,1
IN10130169,1
IN10130171,1
IN10130173,1
IN10130174,2
IN10130175,1
IN10130176,1
IN10130177,1
IN10130178,1
IN10130179,1
IN10130180,1
IN10130181,1
IN10130182,1
IN10130183,1
IN10130184,1
IN10130185,2
IN10130186,1
IN10130187,1
IN10130188,1
IN10130189,1
IN10130190,1
IN10130191,1
IN10130193,1
IN10130194,2
IN10130195,1
IN10130197,1
IN10130198,1
IN10130199,3
IN10130200,1
IN10130201,1
IN10130202,1
IN10130203,1
IN10130204,2
IN10130205,1
IN10130206,2
IN10130207,2
IN10130208,1
IN10130210,5
IN10130211,1
IN10130212,1
IN10130213,2
IN10130214,2
IN10130215,3
IN10130216,1
IN10130217,2
IN10130218,2
IN10130219,1
IN10130220,1
IN10130222,1
IN10130224,1
IN10130225,2
IN10130226,1
IN10130227,1
IN10130228,1
IN10130229,1
IN10130230,1
IN10130232,3
IN10130233,1
IN10130234,1
IN10130235,1
IN10130236,2
IN10130237,2
IN10130238,2
IN10130239,2
IN10130240,2
IN10130241,1
IN10130243,1
IN10130244,1
IN10130245,1
IN10130246,2
IN10130247,1
IN10130248,1
IN10130249,1
IN10130250,1
IN10130251,1
IN10130252,1
IN10130253,2
IN10130254,1
IN10130256,1
IN10130257,3
IN10130258,1
IN10130259,1
IN10130261,6
IN10130262,1
IN10130263,1
IN10130264,4
IN10130265,1
IN10130266,1
IN10130267,1
IN10130268,1
IN10130269,1
IN10130270,1
IN10130271,1
IN10130273,2
IN10130274,1
IN10130275,1
IN10130276,1
IN10130277,1
IN10130278,1
IN10130279,1
IN10130280,2
IN10130281,1
IN10130282,1
IN10130283,3
IN10130284,1
IN10130285,3
IN10130286,3
IN10130287,3
IN10130288,1
IN10130289,1
IN10130290,3
IN10130291,1
IN10130292,3
IN10130293,3
IN10130294,1
IN10130295,3
IN10130296,3
IN10130297,1
IN10130298,3
IN10130299,3
IN10130300,1
IN10130301,3
IN10130302,3
IN10130303,1
IN10130304,3
IN10130305,3
IN10130306,3
IN10130307,3
IN10130308,1
IN10130309,3
IN10130310,3
IN10130311,1
IN10130312,1
IN10130313,1
IN10130314,1
IN10130315,1
IN10130316,1
IN10130317,1
IN10130318,1
IN10130319,1
IN10130320,1
IN10130321,2
IN10130322,1
IN10130323,1
IN10130324,2
IN10130325,1
IN10130326,1
IN10130327,1
IN10130328,1
IN10130329,2
IN10130330,1
IN10130331,1
IN10130332,1
IN10130333,1
IN10130334,2
IN10130335,1
IN10130336,2
IN10130337,2
IN10130338,2
IN10130339,2
IN10130340,2
IN10130341,2
IN10130342,1
IN10130343,2
IN10130344,1
IN10130345,2
IN10130346,2
IN10130347,2
IN10130348,1
IN10130349,1
IN10130350,2
IN10130351,2
IN10130352,1
IN10130353,1
IN10130354,2
IN10130355,1
IN10130356,2
IN10130357,1
IN10130358,1
IN10130359,1
IN10130360,2
IN10130361,2
IN10130362,1
IN10130363,1
IN10130364,1
IN10130365,1
IN10130366,1
IN10130367,1
IN10130368,1
IN10130369,1
IN10130370,1
IN10130371,3
IN10130372,1
IN10130373,1
IN10130374,1
IN10130375,2
IN10130376,3
IN10130377,1
IN10130378,1
IN10130379,1
IN10130380,2
IN10130381,1
IN10130382,1
IN10130383,1
IN10130384,1
IN10130385,1
IN10130386,1
IN10130387,1
IN10130388,1
IN10130389,2
IN10130390,3
IN10130391,1
IN10130392,1
IN10130393,1
IN10130394,1
IN10130395,1
IN10130396,1
IN10130397,1
IN10130398,1
IN10130399,1
IN10130400,1
IN10130401,2
IN10130402,1
IN10130403,1
IN10130404,1
IN10130405,1
IN10130406,2
IN10130408,1
IN10130409,1
IN10130410,1
IN10130411,1
IN10130412,1
IN10130413,1
IN10130414,1
IN10130415,1
IN10130416,2
IN10130417,1
IN10130418,1
IN10130419,1
IN10130420,2
IN10130421,1
IN10130422,1
IN10130423,1
IN10130424,1
IN10130425,1
IN10130426,1
IN10130427,2
IN10130428,1
IN10130429,1
IN10130430,1
IN10130431,1
IN10130432,2
IN10130433,1
IN10130434,1
IN10130436,2
IN10130437,1
IN10130438,2
IN10130439,1
IN10130440,3
IN10130441,1
IN10130442,1
IN10130443,1
IN10130444,1
IN10130445,2
IN10130446,1
IN10130447,1
IN10130448,2
IN10130449,1
IN10130450,1
IN10130451,1
IN10130452,1
IN10130453,4
IN10130454,1
IN10130455,1
IN10130456,1
IN10130457,3
IN10130458,2
IN10130459,1
IN10130460,1
IN10130461,1
IN10130463,3
IN10130464,1
IN10130465,1
IN10130466,2
IN10130467,1
IN10130468,1
IN10130470,1
IN10130471,1
IN10130472,1
IN10130473,1
IN10130474,1
IN10130475,3
IN10130476,1
IN10130478,1
IN10130479,1
IN10130480,1
IN10130481,1
IN10130482,1
IN10130483,2
IN10130484,2
IN10130485,2
IN10130486,1
IN10130487,2
IN10130488,1
IN10130489,1
IN10130490,1
IN10130491,1
IN10130492,1
IN10130493,2
IN10130494,1
IN10130495,1
IN10130496,2
IN10130497,1
IN10130501,1
IN10130506,1
IN10130509,1
IN10130523,1
IN10130524,1
IN10130526,1
IN10130530,1
IN10130532,1
IN10130535,2
IN10130536,1
IN10130538,4
IN10130539,1
IN10130550,2
IN10130552,2
IN10130554,1
IN10130555,2
IN10130560,1
IN10130569,1
IN10130583,2
IN10130589,1
IN10130595,1
IN10130605,1
IN10130611,1
IN10130612,1
IN10130626,2
IN10130638,1
IN10130639,2
IN10130640,1
IN10130641,1
IN10130643,1
IN10130644,3
IN10130657,3
IN10130659,1
IN10130660,1
IN10130663,1
IN10130670,2
IN10130671,1
IN10130682,2
IN10130689,1
IN10130691,1
IN10130696,1
IN10130697,2
IN10130698,1
IN10130702,3
IN10130708,1
IN10130710,1
IN10130712,2
IN10130719,2
IN10130723,1
IN10130730,1
IN10130737,1
IN10130741,1
IN10130742,1
IN10130743,1
IN10130746,1
IN10130749,1
IN10130754,1
IN10130755,1
IN10130763,2
IN10130778,1
IN10130790,1
IN10130791,1
IN10130794,1
IN10130807,1
IN10130809,1
IN10130812,1
IN10130815,1
IN10130816,1
IN10130818,1
IN10130821,1
IN10130822,1
IN10130823,1
IN10130824,1
IN10130826,1
IN10130827,1
IN10130828,1
IN10130829,1
IN10130830,1
IN10130832,3
IN10130833,1
IN10130834,1
IN10130835,1
IN10130836,1
IN10130837,1
IN10130838,1
IN10130839,2
IN10130840,1
IN10130841,1
IN10130842,1
IN10130843,1
IN10130844,1
IN10130845,1
IN10130846,1
IN10130847,1
IN10130848,1
IN10130849,1
IN10130850,1
IN10130851,2
IN10130852,1
IN10130853,1
IN10130854,1
IN10130855,1
IN10130856,1
IN10130857,1
IN10130859,1
IN10130860,2
IN10130861,3
IN10130862,2
IN10130863,1
IN10130864,6
IN10130865,1
IN10130867,1
IN10130868,2
IN10130869,1
IN10130870,2
IN10130871,5
IN10130872,1
IN10130873,1
IN10130875,1
IN10130876,1
IN10130877,1
IN10130878,1
IN10130879,1
IN10130880,1
IN10130881,1
IN10130882,1
IN10130883,1
IN10130884,3
IN10130885,1
IN10130886,1
IN10130887,1
IN10130888,1
IN10130889,2
IN10130890,1
IN10130892,2
IN10130893,1
IN10130894,1
IN10130896,1
IN10130897,1
IN10130898,1
IN10130899,2
IN10130900,1
IN10130901,1
IN10130902,1
IN10130903,2
IN10130904,1
IN10130905,1
IN10130906,4
IN10130907,1
IN10130908,1
IN10130909,1
IN10130910,1
IN10130911,1
IN10130913,1
IN10130915,2
IN10130916,1
IN10130917,1
IN10130918,2
IN10130919,1
IN10130920,5
IN10130922,3
IN10130923,5
IN10130924,1
IN10130925,2
IN10130927,6
IN10130928,1
IN10130929,2
IN10130930,5
IN10130931,1
IN10130933,1
IN10130934,4
IN10130936,1
IN10130937,1
IN10130938,1
IN10130939,1
IN10130940,2
IN10130941,1
IN10130942,2
IN10130945,1
IN10130946,1
IN10130947,1
IN10130948,1
IN10130949,2
IN10130950,1
IN10130951,1
IN10130952,1
IN10130953,1
IN10130954,1
IN10130955,2
IN10130956,1
IN10130958,1
IN10130959,1
IN10130960,1
IN10130961,1
IN10130962,2
IN10130963,1
IN10130964,1
IN10130965,2
IN10130966,1
IN10130967,2
IN10130968,1
IN10130969,1
IN10130970,1
IN10130971,1
IN10130972,1
IN10130973,1
IN10130974,1
IN10130975,1
IN10130976,2
IN10130977,2
IN10130978,1
IN10130979,1
IN10130980,1
IN10130981,1
IN10130982,1
IN10130983,1
IN10130984,1
IN10130985,1
IN10130986,1
IN10130987,1
IN10130988,1
IN10130989,1
IN10130990,2
IN10130991,1
IN10130992,1
IN10130993,2
IN10130994,1
IN10130995,1
IN10130996,1
IN10130997,2
IN10130998,1
IN10130999,1
IN10131000,1
IN10131001,1
IN10131002,5
IN10131003,2
IN10131004,1
IN10131005,1
IN10131006,3
IN10131007,1
IN10131008,1
IN10131009,1
IN10131010,1
IN10131012,1
IN10131013,1
IN10131014,1
IN10131015,4
IN10131016,1
IN10131018,1
IN10131019,1
IN10131020,1
IN10131021,2
IN10131022,1
IN10131023,1
IN10131024,3
IN10131027,1
IN10131028,2
IN10131029,1
IN10131030,1
IN10131031,1
IN10131032,2
IN10131033,3
IN10131034,5
IN10131035,1
IN10131036,1
IN10131037,1
IN10131039,1
IN10131040,2
IN10131041,1
IN10131042,1
IN10131043,1
IN10131044,1
IN10131045,1
IN10131046,2
IN10131047,3
IN10131048,1
IN10131049,1
IN10131050,1
IN10131051,1
IN10131052,1
IN10131053,1
IN10131054,1
IN10131055,2
IN10131056,1
IN10131057,1
IN10131058,1
IN10131059,1
IN10131060,1
IN10131061,1
IN10131062,1
IN10131063,1
IN10131064,1
IN10131065,1
IN10131066,1
IN10131067,1
IN10131069,0
IN10131070,2
IN10131071,1
IN10131072,2
IN10131073,1
IN10131074,1
IN10131075,1
IN10131076,2
IN10131077,1
IN10131078,1
IN10131079,1
IN10131080,1
IN10131081,1
IN10131082,2
IN10131083,2
IN10131086,1
IN10131087,1
IN10131088,1
IN10131089,1
IN10131090,1
IN10131092,2
IN10131093,2
IN10131094,2
IN10131095,2
IN10131096,1
IN10131097,2
IN10131098,2
IN10131099,2
IN10131100,1
IN10131101,2
IN10131103,2
IN10131104,1
IN10131106,1
IN10131107,1
IN10131108,1
IN10131109,3
IN10131110,2
IN10131111,2
IN10131112,2
IN10131113,2
IN10131114,1
IN10131115,1
IN10131116,1
IN10131117,2
IN10131118,1
IN10131119,1
IN10131120,1
IN10131121,6
IN10131122,2
IN10131123,2
IN10131124,2
IN10131125,2
IN10131126,2
IN10131127,1
IN10131128,1
IN10131129,1
IN10131130,1
IN10131131,1
IN10131132,3
IN10131133,3
IN10131134,2
IN10131135,1
IN10131136,2
IN10131137,1
IN10131138,1
IN10131139,2
IN10131140,3
IN10131141,2
IN10131144,4
IN10131146,1
IN10131147,3
IN10131150,1
IN10131151,1
IN10131152,1
IN10131153,1
IN10131154,1
IN10131155,1
IN10131156,2
IN10131157,1
IN10131158,1
IN10131159,1
IN10131161,1
IN10131162,1
IN10131163,1
IN10131164,1
IN10131165,1
IN10131166,1
IN10131167,2
IN10131168,1
IN10131169,1
IN10131170,1
IN10131171,1
IN10131172,1
IN10131173,1
IN10131174,1
IN10131175,1
IN10131176,1
IN10131178,2
IN10131179,1
IN10131180,2
IN10131181,1
IN10131182,1
IN10131183,1
IN10131184,1
IN10131185,1
IN10131186,1
IN10131187,1
IN10131188,1
IN10131189,1
IN10131191,1
IN10131192,1
IN10131193,1
IN10131194,1
IN10131195,1
IN10131196,1
IN10131197,1
IN10131198,1
IN10131199,3
IN10131200,1
IN10131201,1
IN10131202,1
IN10131204,1
IN10131205,1
IN10131206,3
IN10131207,1
IN10131208,1
IN10131209,1
IN10131210,1
IN10131211,1
IN10131212,4
IN10131213,1
IN10131214,1
IN10131215,3
IN10131216,1
IN10131218,3
IN10131219,1
IN10131220,1
IN10131222,2
IN10131223,1
IN10131224,1
IN10131225,1
IN10131226,1
IN10131227,1
IN10131228,1
IN10131229,5
IN10131230,2
IN10131231,2
IN10131232,2
IN10131233,2
IN10131234,2
IN10131235,2
IN10131236,1
IN10131237,1
IN10131238,2
IN10131239,1
IN10131240,3
IN10131241,3
IN10131242,1
IN10131243,1
IN10131244,1
IN10131245,1
IN10131246,1
IN10131247,2
IN10131248,1
IN10131250,1
IN10131251,2
IN10131252,2
IN10131253,2
IN10131256,2
IN10131257,1
IN10131258,3
IN10131259,1
IN10131260,1
IN10131261,1
IN10131263,1
IN10131264,2
IN10131266,1
IN10131268,1
IN10131270,1
IN10131272,1
IN10131273,1
IN10131274,1
IN10131275,1
IN10131276,1
IN10131277,1
IN10131278,5
IN10131280,1
IN10131281,1
IN10131282,1
IN10131284,1
IN10131285,2
IN10131286,3
IN10131287,2
IN10131288,1
IN10131289,1
IN10131290,1
IN10131291,1
IN10131292,1
IN10131293,1
IN10131294,2
IN10131295,1
IN10131296,1
IN10131297,1
IN10131301,1
IN10131302,1
IN10131303,1
IN10131305,1
IN10131306,1
IN10131307,1
IN10131308,2
IN10131309,1
IN10131310,1
IN10131311,3
IN10131313,1
IN10131314,1
IN10131315,2
IN10131316,3
IN10131317,2
IN10131318,1
IN10131319,1
IN10131321,1
IN10131322,1
IN10131323,1
IN10131324,1
IN10131325,1
IN10131326,2
IN10131327,1
IN10131328,1
IN10131329,1
IN10131330,1
IN10131331,1
IN10131332,1
IN10131333,1
IN10131334,3
IN10131335,1
IN10131336,2
IN10131337,1
IN10131338,1
IN10131339,3
IN10131340,2
IN10131341,1
IN10131342,1
IN10131343,1
IN10131344,1
IN10131345,2
IN10131346,1
IN10131347,1
IN10131348,1
IN10131349,1
IN10131350,1
IN10131352,1
IN10131353,1
IN10131354,1
IN10131355,1
IN10131356,1
IN10131357,1
IN10131358,1
IN10131359,1
IN10131360,3
IN10131361,3
IN10131362,1
IN10131363,1
IN10131364,1
IN10131365,1
IN10131367,1
IN10131368,1
IN10131369,1
IN10131370,3
IN10131371,1
IN10131372,1
IN10131373,1
IN10131374,1
IN10131375,1
IN10131376,1
IN10131377,1
IN10131378,1
IN10131379,1
IN10131380,1
IN10131381,1
IN10131382,1
IN10131384,1
IN10131385,1
IN10131386,1
IN10131387,1
IN10131388,1
IN10131389,1
IN10131390,1
IN10131391,1
IN10131392,1
IN10131393,1
IN10131394,1
IN10131395,1
IN10131397,1
IN10131399,1
IN10131400,1
IN10131401,1
IN10131402,1
IN10131403,2
IN10131404,1
IN10131405,1
IN10131406,1
IN10131407,1
IN10131408,1
IN10131409,1
IN10131410,1
IN10131411,1
IN10131414,1
IN10131415,1
IN10131416,1
IN10131417,1
IN10131418,1
IN10131419,1
IN10131420,2
IN10131421,1
IN10131422,1
IN10131423,1
IN10131424,1
IN10131429,1
IN10131430,1
IN10131431,1
IN10131432,1
IN10131433,1
IN10131434,2
IN10131435,1
IN10131436,3
IN10131437,1
IN10131438,1
IN10131439,1
IN10131440,1
IN10131441,1
IN10131443,3
IN10131444,1
IN10131445,1
IN10131446,1
IN10131447,1
IN10131448,1
IN10131449,1
IN10131450,2
IN10131451,1
IN10131452,3
IN10131457,1
IN10131458,1
IN10131459,1
IN10131460,1
IN10131461,1
IN10131462,6
IN10131464,1
IN10131465,1
IN10131466,1
IN10131467,1
IN10131468,1
IN10131469,1
IN10131470,1
IN10131471,1
IN10131472,1
IN10131473,1
IN10131474,3
IN10131475,1
IN10131476,1
IN10131477,1
IN10131478,1
IN10131479,2
IN10131480,1
IN10131481,1
IN10131482,1
IN10131483,1
IN10131484,1
IN10131485,1
IN10131486,1
IN10131487,1
IN10131488,3
IN10131489,1
IN10131491,1
IN10131492,1
IN10131493,4
IN10131494,1
IN10131495,1
IN10131496,1
